t_before	s_before	e_before	i_before	r_before	seg_before	t_after	s_after	e_after	i_after	r_after	seg_after	selected
134.0	30232.0	32.0	113.0	69623.0	34.5	138.0	30171.0	28.0	63.0	69738.0	35.6	X
134.0	30232.0	32.0	113.0	69623.0	34.5	138.0	30180.0	24.0	61.0	69735.0	32.5	X
134.0	31446.0	197.0	451.0	67906.0	38.7	138.0	31187.0	132.0	312.0	68369.0	36.0	X
134.0	31059.0	198.0	402.0	68341.0	39.65	138.0	30831.0	113.0	264.0	68792.0	36.05	V
134.0	30901.0	119.0	258.0	68722.0	40.05	138.0	30762.0	70.0	162.0	69006.0	35.8	V
134.0	30901.0	119.0	258.0	68722.0	40.05	138.0	30753.0	71.0	167.0	69009.0	37.15	X
134.0	31453.0	187.0	401.0	67959.0	38.3	138.0	31226.0	120.0	269.0	68385.0	33.75	X
134.0	31074.0	206.0	418.0	68302.0	41.45	138.0	30851.0	114.0	277.0	68758.0	36.2	X
134.0	31172.0	195.0	406.0	68227.0	38.1	138.0	30958.0	117.0	260.0	68665.0	36.3	V
134.0	30784.0	106.0	263.0	68847.0	40.7	138.0	30658.0	48.0	176.0	69118.0	35.7	X
134.0	31994.0	216.0	442.0	67348.0	38.05	138.0	31699.0	157.0	323.0	67821.0	40.2	V
134.0	32045.0	192.0	437.0	67326.0	38.55	138.0	31825.0	111.0	269.0	67795.0	36.9	V
134.0	31203.0	179.0	402.0	68216.0	39.85	138.0	30970.0	116.0	276.0	68638.0	36.8	V
134.0	31203.0	179.0	402.0	68216.0	39.85	138.0	30999.0	115.0	234.0	68652.0	38.5	V
134.0	31203.0	179.0	402.0	68216.0	39.85	138.0	30979.0	107.0	236.0	68678.0	37.1	V
134.0	30439.0	58.0	136.0	69367.0	39.15	138.0	30362.0	40.0	89.0	69509.0	34.3	X
134.0	32030.0	165.0	360.0	67445.0	38.0	138.0	31801.0	95.0	239.0	67865.0	37.95	V
134.0	32030.0	165.0	360.0	67445.0	38.0	138.0	31811.0	104.0	245.0	67840.0	37.85	X
134.0	31573.0	203.0	400.0	67824.0	41.35	138.0	31303.0	116.0	308.0	68273.0	34.3	V
134.0	31573.0	203.0	400.0	67824.0	41.35	138.0	31341.0	129.0	249.0	68281.0	36.8	X
134.0	31573.0	203.0	400.0	67824.0	41.35	138.0	31372.0	100.0	234.0	68294.0	36.5	X
134.0	31573.0	203.0	400.0	67824.0	41.35	138.0	31335.0	116.0	263.0	68286.0	36.75	V
134.0	31408.0	230.0	493.0	67869.0	40.5	138.0	31149.0	125.0	332.0	68394.0	36.6	V
134.0	30999.0	67.0	142.0	68792.0	31.9	138.0	30925.0	47.0	87.0	68941.0	30.05	X
134.0	30465.0	44.0	103.0	69388.0	37.35	138.0	30418.0	24.0	61.0	69497.0	37.55	V
134.0	30451.0	66.0	119.0	69364.0	35.65	138.0	30377.0	39.0	85.0	69499.0	32.35	V
134.0	30314.0	124.0	284.0	69278.0	39.15	138.0	30160.0	73.0	164.0	69603.0	36.45	V
134.0	30364.0	121.0	259.0	69256.0	40.9	138.0	30182.0	78.0	179.0	69561.0	36.95	V
134.0	30601.0	36.0	90.0	69273.0	35.75	138.0	30551.0	26.0	55.0	69368.0	30.45	X
134.0	30601.0	36.0	90.0	69273.0	35.75	138.0	30533.0	32.0	71.0	69364.0	28.75	X
134.0	30601.0	36.0	90.0	69273.0	35.75	138.0	30553.0	19.0	56.0	69372.0	29.75	X
134.0	30601.0	36.0	90.0	69273.0	35.75	138.0	30557.0	21.0	52.0	69370.0	30.9	X
134.0	30534.0	50.0	102.0	69314.0	38.2	138.0	30482.0	25.0	54.0	69439.0	28.5	X
134.0	30882.0	143.0	280.0	68695.0	38.65	138.0	30736.0	82.0	166.0	69016.0	41.05	V
134.0	31411.0	163.0	405.0	68021.0	39.0	138.0	31183.0	106.0	248.0	68463.0	36.3	X
134.0	30581.0	140.0	293.0	68986.0	39.75	138.0	30408.0	82.0	209.0	69301.0	37.25	V
134.0	30608.0	123.0	267.0	69002.0	40.15	138.0	30470.0	72.0	170.0	69288.0	35.9	X
134.0	31169.0	116.0	292.0	68423.0	41.45	138.0	31019.0	69.0	172.0	68740.0	35.85	X
134.0	31396.0	159.0	358.0	68087.0	38.85	138.0	31168.0	105.0	251.0	68476.0	36.3	X
134.0	32083.0	201.0	424.0	67292.0	41.45	138.0	31824.0	142.0	272.0	67762.0	37.45	V
134.0	31644.0	179.0	398.0	67779.0	39.85	138.0	31369.0	135.0	291.0	68205.0	36.85	X
134.0	30350.0	121.0	286.0	69243.0	39.75	138.0	30205.0	80.0	165.0	69550.0	36.95	V
134.0	30350.0	121.0	286.0	69243.0	39.75	138.0	30177.0	88.0	194.0	69541.0	39.6	V
134.0	30515.0	36.0	101.0	69348.0	35.5	138.0	30476.0	20.0	50.0	69454.0	36.75	X
134.0	30527.0	37.0	89.0	69347.0	36.2	138.0	30484.0	19.0	57.0	69440.0	34.35	X
134.0	31675.0	37.0	120.0	68168.0	34.45	138.0	31610.0	29.0	75.0	68286.0	32.8	V
134.0	30692.0	138.0	289.0	68881.0	42.95	138.0	30529.0	82.0	180.0	69209.0	33.65	V
134.0	31127.0	176.0	366.0	68331.0	39.45	138.0	30919.0	99.0	229.0	68753.0	36.75	X
134.0	31338.0	184.0	422.0	68056.0	37.6	138.0	31100.0	124.0	277.0	68499.0	32.8	X
134.0	31144.0	107.0	305.0	68444.0	40.95	138.0	30970.0	74.0	182.0	68774.0	40.55	V
134.0	31144.0	107.0	305.0	68444.0	40.95	138.0	30949.0	103.0	193.0	68755.0	40.5	V
134.0	31191.0	190.0	395.0	68224.0	40.65	138.0	30960.0	119.0	252.0	68669.0	35.9	V
134.0	31157.0	187.0	409.0	68247.0	39.7	138.0	30955.0	111.0	260.0	68674.0	36.15	X
134.0	31621.0	173.0	370.0	67836.0	40.05	138.0	31414.0	96.0	245.0	68245.0	37.9	V
134.0	30458.0	43.0	115.0	69384.0	37.25	138.0	30385.0	36.0	81.0	69498.0	35.85	V
134.0	30942.0	113.0	255.0	68690.0	43.1	138.0	30766.0	78.0	186.0	68970.0	40.85	V
134.0	30942.0	113.0	255.0	68690.0	43.1	138.0	30788.0	77.0	174.0	68961.0	41.75	V
134.0	30942.0	113.0	255.0	68690.0	43.1	138.0	30809.0	74.0	145.0	68972.0	38.55	V
134.0	31368.0	186.0	422.0	68024.0	36.55	138.0	31152.0	121.0	243.0	68484.0	36.3	X
134.0	30620.0	122.0	282.0	68976.0	40.35	138.0	30462.0	82.0	188.0	69268.0	39.35	V
134.0	30620.0	122.0	282.0	68976.0	40.35	138.0	30459.0	77.0	189.0	69275.0	41.25	V
134.0	31164.0	107.0	314.0	68415.0	39.9	138.0	31016.0	74.0	156.0	68754.0	37.15	V
138.0	30685.0	83.0	177.0	69055.0	39.05	142.0	30597.0	37.0	109.0	69257.0	22.75	V
138.0	30881.0	111.0	252.0	68756.0	38.95	142.0	30737.0	63.0	186.0	69014.0	25.0	V
138.0	30818.0	120.0	323.0	68739.0	34.15	142.0	30638.0	82.0	204.0	69076.0	24.15	V
138.0	31397.0	117.0	273.0	68213.0	34.4	142.0	31219.0	78.0	168.0	68535.0	22.85	V
138.0	30141.0	77.0	165.0	69617.0	37.3	142.0	30055.0	49.0	101.0	69795.0	22.8	V
138.0	30187.0	83.0	186.0	69544.0	37.7	142.0	30075.0	61.0	106.0	69758.0	27.25	X
138.0	30914.0	106.0	275.0	68705.0	32.5	142.0	30773.0	66.0	166.0	68995.0	21.1	V
138.0	30792.0	70.0	160.0	68978.0	34.45	142.0	30706.0	44.0	111.0	69139.0	23.85	V
138.0	30959.0	119.0	257.0	68665.0	36.5	142.0	30824.0	69.0	163.0	68944.0	25.8	V
138.0	31384.0	140.0	294.0	68182.0	35.8	142.0	31179.0	93.0	225.0	68503.0	22.45	V
138.0	30163.0	95.0	191.0	69551.0	35.0	142.0	30048.0	67.0	131.0	69754.0	23.1	V
138.0	30970.0	105.0	258.0	68667.0	36.1	142.0	30843.0	55.0	153.0	68949.0	25.15	X
138.0	30475.0	28.0	66.0	69431.0	33.9	142.0	30427.0	18.0	46.0	69509.0	24.75	V
138.0	31943.0	111.0	276.0	67670.0	35.65	142.0	31781.0	78.0	162.0	67979.0	22.8	V
138.0	30958.0	99.0	266.0	68677.0	35.45	142.0	30813.0	64.0	135.0	68988.0	23.45	V
138.0	30385.0	54.0	132.0	69429.0	36.65	142.0	30296.0	46.0	93.0	69565.0	29.1	X
138.0	31155.0	140.0	290.0	68415.0	34.7	142.0	30966.0	86.0	204.0	68744.0	22.9	V
138.0	30822.0	112.0	283.0	68783.0	36.65	142.0	30657.0	81.0	181.0	69081.0	25.0	V
138.0	30756.0	63.0	167.0	69014.0	40.6	142.0	30669.0	34.0	101.0	69196.0	25.6	V
138.0	31540.0	99.0	224.0	68137.0	37.9	142.0	31398.0	74.0	148.0	68380.0	24.05	V
138.0	31075.0	122.0	284.0	68519.0	34.8	142.0	30888.0	78.0	193.0	68841.0	23.35	V
138.0	30315.0	71.0	166.0	69448.0	37.9	142.0	30240.0	36.0	95.0	69629.0	27.65	X
138.0	30312.0	101.0	239.0	69348.0	34.85	142.0	30188.0	70.0	144.0	69598.0	24.15	X
138.0	30833.0	112.0	271.0	68784.0	35.35	142.0	30669.0	71.0	186.0	69074.0	24.65	V
138.0	30932.0	125.0	273.0	68670.0	37.9	142.0	30755.0	97.0	181.0	68967.0	23.05	X
138.0	30489.0	35.0	75.0	69401.0	35.8	142.0	30444.0	22.0	47.0	69487.0	23.15	V
138.0	30523.0	21.0	55.0	69401.0	32.0	142.0	30505.0	10.0	30.0	69455.0	19.3	V
138.0	31707.0	141.0	279.0	67873.0	36.9	142.0	31526.0	86.0	208.0	68180.0	26.2	X
138.0	31811.0	119.0	272.0	67798.0	37.6	142.0	31631.0	88.0	191.0	68090.0	25.7	X
138.0	30920.0	108.0	221.0	68751.0	36.1	142.0	30792.0	70.0	147.0	68991.0	23.85	V
138.0	30363.0	42.0	86.0	69509.0	31.95	142.0	30317.0	29.0	55.0	69599.0	23.3	X
138.0	31835.0	106.0	211.0	67848.0	37.75	142.0	31688.0	69.0	162.0	68081.0	23.0	V
138.0	31329.0	120.0	289.0	68262.0	37.55	142.0	31169.0	82.0	170.0	68579.0	25.45	V
138.0	31133.0	149.0	305.0	68413.0	40.3	142.0	30969.0	79.0	202.0	68750.0	23.75	X
138.0	30146.0	81.0	213.0	69560.0	38.15	142.0	30006.0	71.0	143.0	69780.0	24.05	X
138.0	30258.0	81.0	169.0	69492.0	38.75	142.0	30171.0	58.0	108.0	69663.0	24.9	X
138.0	30383.0	38.0	89.0	69490.0	29.95	142.0	30340.0	20.0	55.0	69585.0	21.6	V
138.0	30235.0	79.0	148.0	69538.0	35.6	142.0	30160.0	35.0	91.0	69714.0	23.5	V
138.0	30727.0	86.0	184.0	69003.0	35.65	142.0	30624.0	65.0	118.0	69193.0	25.2	X
138.0	31202.0	114.0	239.0	68445.0	36.95	142.0	31062.0	70.0	153.0	68715.0	25.7	V
138.0	30433.0	73.0	213.0	69281.0	34.3	142.0	30338.0	48.0	125.0	69489.0	25.8	X
138.0	31017.0	64.0	187.0	68732.0	36.7	142.0	30906.0	50.0	111.0	68933.0	24.2	X
138.0	31018.0	127.0	265.0	68590.0	33.8	142.0	30871.0	78.0	183.0	68868.0	24.75	V
138.0	31193.0	99.0	228.0	68480.0	37.7	142.0	31061.0	61.0	138.0	68740.0	23.8	V
138.0	31821.0	127.0	304.0	67748.0	36.75	142.0	31647.0	94.0	195.0	68064.0	24.1	X
138.0	30814.0	43.0	93.0	69050.0	31.5	142.0	30761.0	32.0	55.0	69152.0	19.05	V
138.0	31638.0	133.0	273.0	67956.0	36.25	142.0	31490.0	87.0	172.0	68251.0	22.55	V
138.0	31398.0	113.0	281.0	68208.0	38.05	142.0	31265.0	62.0	147.0	68526.0	21.85	V
138.0	30247.0	71.0	148.0	69534.0	34.2	142.0	30165.0	43.0	110.0	69682.0	21.95	V
138.0	30504.0	41.0	95.0	69360.0	35.2	142.0	30444.0	33.0	58.0	69465.0	18.85	V
138.0	30477.0	29.0	55.0	69439.0	37.95	142.0	30425.0	28.0	45.0	69502.0	24.05	V
138.0	31424.0	98.0	245.0	68233.0	35.85	142.0	31286.0	65.0	144.0	68505.0	25.5	X
138.0	30220.0	60.0	109.0	69611.0	37.45	142.0	30142.0	39.0	78.0	69741.0	22.0	X
138.0	30866.0	105.0	275.0	68754.0	37.15	142.0	30701.0	86.0	172.0	69041.0	23.7	X
138.0	30922.0	103.0	241.0	68734.0	37.5	142.0	30825.0	60.0	127.0	68988.0	24.2	X
138.0	31096.0	146.0	264.0	68494.0	35.25	142.0	30937.0	84.0	183.0	68796.0	22.7	X
138.0	30310.0	63.0	175.0	69452.0	36.25	142.0	30208.0	48.0	106.0	69638.0	24.6	V
138.0	30792.0	64.0	159.0	68985.0	37.0	142.0	30689.0	54.0	107.0	69150.0	24.15	X
138.0	31140.0	97.0	251.0	68512.0	37.0	142.0	31008.0	69.0	146.0	68777.0	24.25	X
138.0	30938.0	120.0	250.0	68692.0	35.55	142.0	30803.0	84.0	160.0	68953.0	21.55	V
138.0	31446.0	84.0	224.0	68246.0	36.85	142.0	31325.0	63.0	127.0	68485.0	24.85	V
138.0	30124.0	90.0	211.0	69575.0	34.55	142.0	30012.0	53.0	130.0	69805.0	25.3	V
138.0	30405.0	28.0	61.0	69506.0	35.0	142.0	30370.0	15.0	35.0	69580.0	22.15	V
138.0	31315.0	120.0	268.0	68297.0	34.2	142.0	31154.0	73.0	196.0	68577.0	21.5	V
138.0	30216.0	75.0	182.0	69527.0	36.3	142.0	30097.0	58.0	123.0	69722.0	24.2	X
138.0	30806.0	68.0	162.0	68964.0	41.6	142.0	30690.0	48.0	127.0	69135.0	26.95	V
138.0	30466.0	64.0	178.0	69292.0	39.75	142.0	30383.0	45.0	112.0	69460.0	29.05	X
138.0	30964.0	88.0	218.0	68730.0	36.9	142.0	30873.0	36.0	118.0	68973.0	25.6	X
138.0	31063.0	74.0	175.0	68688.0	36.6	142.0	30967.0	41.0	108.0	68884.0	24.25	X
138.0	30789.0	55.0	112.0	69044.0	33.35	142.0	30723.0	46.0	78.0	69153.0	20.95	V
138.0	31370.0	62.0	166.0	68402.0	36.45	142.0	31281.0	55.0	84.0	68580.0	22.95	V
138.0	30163.0	62.0	149.0	69626.0	38.05	142.0	30073.0	45.0	102.0	69780.0	25.95	X
138.0	30973.0	114.0	249.0	68664.0	37.85	142.0	30846.0	62.0	161.0	68931.0	23.75	V
138.0	30429.0	32.0	86.0	69453.0	36.55	142.0	30390.0	24.0	41.0	69545.0	21.8	V
138.0	30928.0	111.0	255.0	68706.0	37.1	142.0	30772.0	75.0	160.0	68993.0	24.6	V
138.0	30950.0	112.0	245.0	68693.0	34.85	142.0	30776.0	89.0	170.0	68965.0	24.2	V
138.0	31874.0	135.0	259.0	67732.0	34.6	142.0	31730.0	73.0	166.0	68031.0	25.35	X
138.0	30940.0	113.0	287.0	68660.0	36.45	142.0	30784.0	59.0	196.0	68961.0	24.1	X
138.0	30297.0	42.0	68.0	69593.0	35.6	142.0	30254.0	25.0	53.0	69668.0	24.6	X
138.0	30831.0	113.0	264.0	68792.0	36.05	142.0	30683.0	76.0	157.0	69084.0	26.4	X
138.0	30762.0	70.0	162.0	69006.0	35.8	142.0	30675.0	43.0	101.0	69181.0	28.2	X
138.0	30958.0	117.0	260.0	68665.0	36.3	142.0	30807.0	69.0	177.0	68947.0	24.15	X
138.0	31699.0	157.0	323.0	67821.0	40.2	142.0	31500.0	100.0	227.0	68173.0	24.4	X
138.0	31825.0	111.0	269.0	67795.0	36.9	142.0	31686.0	74.0	159.0	68081.0	25.4	V
138.0	30970.0	116.0	276.0	68638.0	36.8	142.0	30835.0	75.0	157.0	68933.0	23.8	X
138.0	30999.0	115.0	234.0	68652.0	38.5	142.0	30862.0	73.0	159.0	68906.0	23.05	V
138.0	30979.0	107.0	236.0	68678.0	37.1	142.0	30849.0	77.0	137.0	68937.0	22.85	V
138.0	31801.0	95.0	239.0	67865.0	37.95	142.0	31647.0	80.0	155.0	68118.0	24.8	V
138.0	31303.0	116.0	308.0	68273.0	34.3	142.0	31125.0	93.0	206.0	68576.0	24.15	V
138.0	31335.0	116.0	263.0	68286.0	36.75	142.0	31169.0	72.0	194.0	68565.0	24.3	V
138.0	31149.0	125.0	332.0	68394.0	36.6	142.0	30967.0	94.0	212.0	68727.0	22.95	V
138.0	30418.0	24.0	61.0	69497.0	37.55	142.0	30388.0	12.0	43.0	69557.0	19.7	V
138.0	30377.0	39.0	85.0	69499.0	32.35	142.0	30334.0	18.0	55.0	69593.0	19.95	V
138.0	30160.0	73.0	164.0	69603.0	36.45	142.0	30075.0	47.0	105.0	69773.0	26.65	X
138.0	30182.0	78.0	179.0	69561.0	36.95	142.0	30109.0	41.0	100.0	69750.0	26.6	X
138.0	30736.0	82.0	166.0	69016.0	41.05	142.0	30637.0	50.0	104.0	69209.0	26.75	X
138.0	30408.0	82.0	209.0	69301.0	37.25	142.0	30303.0	56.0	109.0	69532.0	25.7	X
138.0	31824.0	142.0	272.0	67762.0	37.45	142.0	31642.0	83.0	199.0	68076.0	22.0	V
138.0	30205.0	80.0	165.0	69550.0	36.95	142.0	30130.0	56.0	76.0	69738.0	24.05	X
138.0	30177.0	88.0	194.0	69541.0	39.6	142.0	30084.0	44.0	109.0	69763.0	26.65	X
138.0	31610.0	29.0	75.0	68286.0	32.8	142.0	31577.0	18.0	44.0	68361.0	20.7	X
138.0	30529.0	82.0	180.0	69209.0	33.65	142.0	30427.0	62.0	99.0	69412.0	22.9	X
138.0	30970.0	74.0	182.0	68774.0	40.55	142.0	30850.0	63.0	122.0	68965.0	24.9	V
138.0	30949.0	103.0	193.0	68755.0	40.5	142.0	30843.0	56.0	125.0	68976.0	25.75	V
138.0	30960.0	119.0	252.0	68669.0	35.9	142.0	30791.0	78.0	177.0	68954.0	21.55	V
138.0	31414.0	96.0	245.0	68245.0	37.9	142.0	31301.0	62.0	151.0	68486.0	26.65	X
138.0	30385.0	36.0	81.0	69498.0	35.85	142.0	30334.0	24.0	59.0	69583.0	24.35	X
138.0	30766.0	78.0	186.0	68970.0	40.85	142.0	30646.0	57.0	117.0	69180.0	28.9	X
138.0	30788.0	77.0	174.0	68961.0	41.75	142.0	30675.0	58.0	123.0	69144.0	27.4	V
138.0	30809.0	74.0	145.0	68972.0	38.55	142.0	30714.0	49.0	103.0	69134.0	26.5	X
138.0	30462.0	82.0	188.0	69268.0	39.35	142.0	30325.0	59.0	113.0	69503.0	26.35	X
138.0	30459.0	77.0	189.0	69275.0	41.25	142.0	30372.0	44.0	100.0	69484.0	28.25	X
138.0	31016.0	74.0	156.0	68754.0	37.15	142.0	30913.0	49.0	105.0	68933.0	25.6	V
138.0	30685.0	83.0	177.0	69055.0	39.05	142.0	30596.0	59.0	105.0	69240.0	25.65	X
138.0	31397.0	117.0	273.0	68213.0	34.4	142.0	31260.0	73.0	172.0	68495.0	24.4	V
138.0	30187.0	83.0	186.0	69544.0	37.7	142.0	30065.0	68.0	102.0	69765.0	27.2	X
138.0	30187.0	83.0	186.0	69544.0	37.7	142.0	30068.0	46.0	140.0	69746.0	26.55	V
138.0	30187.0	83.0	186.0	69544.0	37.7	142.0	30089.0	55.0	113.0	69743.0	26.65	X
138.0	30187.0	83.0	186.0	69544.0	37.7	142.0	30069.0	67.0	124.0	69740.0	24.85	X
138.0	30792.0	70.0	160.0	68978.0	34.45	142.0	30699.0	43.0	96.0	69162.0	25.3	V
138.0	30959.0	119.0	257.0	68665.0	36.5	142.0	30811.0	71.0	148.0	68970.0	23.65	V
138.0	31384.0	140.0	294.0	68182.0	35.8	142.0	31199.0	89.0	189.0	68523.0	23.25	V
138.0	30970.0	105.0	258.0	68667.0	36.1	142.0	30817.0	84.0	165.0	68934.0	25.25	X
138.0	30475.0	28.0	66.0	69431.0	33.9	142.0	30439.0	18.0	44.0	69499.0	26.2	V
138.0	30385.0	54.0	132.0	69429.0	36.65	142.0	30324.0	35.0	80.0	69561.0	26.5	X
138.0	31540.0	99.0	224.0	68137.0	37.9	142.0	31406.0	63.0	152.0	68379.0	20.6	V
138.0	30315.0	71.0	166.0	69448.0	37.9	142.0	30218.0	44.0	112.0	69626.0	25.55	X
138.0	30315.0	71.0	166.0	69448.0	37.9	142.0	30215.0	47.0	111.0	69627.0	25.95	X
138.0	30932.0	125.0	273.0	68670.0	37.9	142.0	30777.0	72.0	173.0	68978.0	24.2	X
138.0	31707.0	141.0	279.0	67873.0	36.9	142.0	31541.0	77.0	205.0	68177.0	25.3	X
138.0	31811.0	119.0	272.0	67798.0	37.6	142.0	31633.0	101.0	166.0	68100.0	23.7	V
138.0	31811.0	119.0	272.0	67798.0	37.6	142.0	31643.0	70.0	185.0	68102.0	23.4	V
138.0	31811.0	119.0	272.0	67798.0	37.6	142.0	31632.0	83.0	174.0	68111.0	23.1	V
138.0	31835.0	106.0	211.0	67848.0	37.75	142.0	31729.0	47.0	130.0	68094.0	24.75	V
138.0	31133.0	149.0	305.0	68413.0	40.3	142.0	30961.0	82.0	212.0	68745.0	23.9	V
138.0	31133.0	149.0	305.0	68413.0	40.3	142.0	30969.0	83.0	173.0	68775.0	26.7	X
138.0	30146.0	81.0	213.0	69560.0	38.15	142.0	30048.0	47.0	120.0	69785.0	26.05	V
138.0	30258.0	81.0	169.0	69492.0	38.75	142.0	30167.0	62.0	103.0	69668.0	24.35	X
138.0	30258.0	81.0	169.0	69492.0	38.75	142.0	30161.0	51.0	105.0	69683.0	22.15	X
138.0	30258.0	81.0	169.0	69492.0	38.75	142.0	30160.0	53.0	120.0	69667.0	25.5	V
138.0	30727.0	86.0	184.0	69003.0	35.65	142.0	30641.0	42.0	124.0	69193.0	26.7	X
138.0	31017.0	64.0	187.0	68732.0	36.7	142.0	30911.0	50.0	114.0	68925.0	23.7	V
138.0	31017.0	64.0	187.0	68732.0	36.7	142.0	30905.0	58.0	122.0	68915.0	25.15	X
138.0	31193.0	99.0	228.0	68480.0	37.7	142.0	31073.0	58.0	143.0	68726.0	24.05	X
138.0	31193.0	99.0	228.0	68480.0	37.7	142.0	31070.0	61.0	149.0	68720.0	24.25	V
138.0	31398.0	113.0	281.0	68208.0	38.05	142.0	31228.0	89.0	192.0	68491.0	22.25	V
138.0	31398.0	113.0	281.0	68208.0	38.05	142.0	31242.0	85.0	167.0	68506.0	23.5	V
138.0	30504.0	41.0	95.0	69360.0	35.2	142.0	30464.0	13.0	61.0	69462.0	18.8	V
138.0	30477.0	29.0	55.0	69439.0	37.95	142.0	30448.0	18.0	39.0	69495.0	24.25	V
138.0	30866.0	105.0	275.0	68754.0	37.15	142.0	30706.0	72.0	166.0	69056.0	24.95	X
138.0	30866.0	105.0	275.0	68754.0	37.15	142.0	30723.0	77.0	151.0	69049.0	24.45	V
138.0	30866.0	105.0	275.0	68754.0	37.15	142.0	30706.0	82.0	166.0	69046.0	23.3	V
138.0	30922.0	103.0	241.0	68734.0	37.5	142.0	30803.0	53.0	152.0	68992.0	25.55	X
138.0	30922.0	103.0	241.0	68734.0	37.5	142.0	30778.0	75.0	169.0	68978.0	24.55	V
138.0	30922.0	103.0	241.0	68734.0	37.5	142.0	30792.0	65.0	145.0	68998.0	22.7	V
138.0	30310.0	63.0	175.0	69452.0	36.25	142.0	30211.0	51.0	100.0	69638.0	23.4	X
138.0	31140.0	97.0	251.0	68512.0	37.0	142.0	31005.0	73.0	135.0	68787.0	23.3	X
138.0	31140.0	97.0	251.0	68512.0	37.0	142.0	31002.0	62.0	168.0	68768.0	22.65	V
138.0	30405.0	28.0	61.0	69506.0	35.0	142.0	30371.0	12.0	44.0	69573.0	22.9	V
138.0	30806.0	68.0	162.0	68964.0	41.6	142.0	30702.0	50.0	108.0	69140.0	28.6	V
138.0	30806.0	68.0	162.0	68964.0	41.6	142.0	30708.0	42.0	114.0	69136.0	25.5	X
138.0	30806.0	68.0	162.0	68964.0	41.6	142.0	30724.0	36.0	108.0	69132.0	27.05	X
138.0	30806.0	68.0	162.0	68964.0	41.6	142.0	30711.0	50.0	101.0	69138.0	26.6	V
138.0	30964.0	88.0	218.0	68730.0	36.9	142.0	30837.0	60.0	149.0	68954.0	26.45	X
138.0	30973.0	114.0	249.0	68664.0	37.85	142.0	30810.0	85.0	175.0	68930.0	22.55	X
138.0	30973.0	114.0	249.0	68664.0	37.85	142.0	30831.0	58.0	155.0	68956.0	23.25	V
138.0	30973.0	114.0	249.0	68664.0	37.85	142.0	30855.0	62.0	170.0	68913.0	25.5	X
138.0	30973.0	114.0	249.0	68664.0	37.85	142.0	30808.0	65.0	189.0	68938.0	23.75	X
138.0	30429.0	32.0	86.0	69453.0	36.55	142.0	30374.0	21.0	63.0	69542.0	21.15	V
138.0	30950.0	112.0	245.0	68693.0	34.85	142.0	30815.0	74.0	142.0	68969.0	25.85	V
138.0	30297.0	42.0	68.0	69593.0	35.6	142.0	30265.0	20.0	44.0	69671.0	24.25	V
138.0	30297.0	42.0	68.0	69593.0	35.6	142.0	30250.0	31.0	45.0	69674.0	23.6	V
138.0	30762.0	70.0	162.0	69006.0	35.8	142.0	30663.0	52.0	109.0	69176.0	28.25	X
138.0	30958.0	117.0	260.0	68665.0	36.3	142.0	30813.0	67.0	156.0	68964.0	26.5	X
138.0	31699.0	157.0	323.0	67821.0	40.2	142.0	31462.0	108.0	233.0	68197.0	26.65	V
138.0	31699.0	157.0	323.0	67821.0	40.2	142.0	31501.0	97.0	216.0	68186.0	25.7	X
138.0	31825.0	111.0	269.0	67795.0	36.9	142.0	31658.0	96.0	176.0	68070.0	22.1	X
138.0	30970.0	116.0	276.0	68638.0	36.8	142.0	30791.0	94.0	175.0	68940.0	23.25	V
138.0	30970.0	116.0	276.0	68638.0	36.8	142.0	30821.0	66.0	162.0	68951.0	24.1	X
138.0	30970.0	116.0	276.0	68638.0	36.8	142.0	30825.0	76.0	179.0	68920.0	21.25	V
138.0	30999.0	115.0	234.0	68652.0	38.5	142.0	30859.0	65.0	150.0	68926.0	23.75	V
138.0	31335.0	116.0	263.0	68286.0	36.75	142.0	31190.0	76.0	156.0	68578.0	25.9	V
138.0	30736.0	82.0	166.0	69016.0	41.05	142.0	30633.0	53.0	117.0	69197.0	26.05	V
138.0	30736.0	82.0	166.0	69016.0	41.05	142.0	30649.0	41.0	104.0	69206.0	24.45	V
138.0	30205.0	80.0	165.0	69550.0	36.95	142.0	30104.0	57.0	100.0	69739.0	27.3	X
138.0	30177.0	88.0	194.0	69541.0	39.6	142.0	30063.0	50.0	141.0	69746.0	30.4	X
138.0	30177.0	88.0	194.0	69541.0	39.6	142.0	30059.0	63.0	135.0	69743.0	26.5	X
138.0	30529.0	82.0	180.0	69209.0	33.65	142.0	30435.0	48.0	110.0	69407.0	24.35	V
138.0	30949.0	103.0	193.0	68755.0	40.5	142.0	30825.0	58.0	134.0	68983.0	25.05	V
138.0	30949.0	103.0	193.0	68755.0	40.5	142.0	30835.0	58.0	140.0	68967.0	25.35	X
138.0	30960.0	119.0	252.0	68669.0	35.9	142.0	30837.0	60.0	153.0	68950.0	20.4	X
138.0	30385.0	36.0	81.0	69498.0	35.85	142.0	30340.0	24.0	49.0	69587.0	22.65	V
138.0	30766.0	78.0	186.0	68970.0	40.85	142.0	30657.0	51.0	118.0	69174.0	27.05	X
138.0	30809.0	74.0	145.0	68972.0	38.55	142.0	30741.0	41.0	86.0	69132.0	24.1	V
138.0	30462.0	82.0	188.0	69268.0	39.35	142.0	30355.0	63.0	127.0	69455.0	28.0	X
138.0	30462.0	82.0	188.0	69268.0	39.35	142.0	30361.0	45.0	121.0	69473.0	27.15	X
